row_id,group_id,recommended_split,current_text,context_text,discourse_role,source,review_status
disc_h_001_10,discourse_hard_001_inventory,test,"To recap, we agreed to use barcode scanning for the next stocktake, noted that late supplier files could delay reconciliation, and assigned Marta to reconcile the warehouse count.","[PREVIOUS]
Several items were resolved.
[CURRENT]
To recap, we agreed to use barcode scanning for the next stocktake, noted that late supplier files could delay reconciliation, and assigned Marta to reconcile the warehouse count.
[NEXT]
There is nothing else to add.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_11,discourse_hard_001_inventory,test,"We approved the inventory approach, accepted the delivery exposure, and confirmed the supplier choice.","[PREVIOUS]
Let's summarise everything.
[CURRENT]
We approved the inventory approach, accepted the delivery exposure, and confirmed the supplier choice.
[NEXT]
No new decision is being made in this recap.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_12,discourse_hard_001_inventory,test,"Yes, that's the decision.","[PREVIOUS]
The decision was to use barcode scanning for the next stocktake.
[CURRENT]
Yes, that's the decision.
[NEXT]
Next topic.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_13,discourse_hard_001_inventory,test,We approved the choice to use barcode scanning for the next stocktake last month.,"[PREVIOUS]
This was resolved before today's meeting.
[CURRENT]
We approved the choice to use barcode scanning for the next stocktake last month.
[NEXT]
The paperwork is already complete.",completed_history,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_14,discourse_hard_001_inventory,test,The work to reconcile the warehouse count was completed yesterday.,"[PREVIOUS]
Here is the latest status.
[CURRENT]
The work to reconcile the warehouse count was completed yesterday.
[NEXT]
No outstanding task remains.",completed_history,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_15,discourse_hard_001_inventory,test,That assignment has been withdrawn.,"[PREVIOUS]
Marta was going to reconcile the warehouse count.
[CURRENT]
That assignment has been withdrawn.
[NEXT]
Do not keep it as an open action.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_16,discourse_hard_001_inventory,test,"Actually, Lee will reconcile the warehouse count instead.","[PREVIOUS]
Marta owns the task.
[CURRENT]
Actually, Lee will reconcile the warehouse count instead.
[NEXT]
Use Lee as the new owner.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_17,discourse_hard_001_inventory,test,Should we use barcode scanning for the next stocktake?,"[PREVIOUS]
We are exploring options.
[CURRENT]
Should we use barcode scanning for the next stocktake?
[NEXT]
No decision was made.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_18,discourse_hard_001_inventory,test,Could late supplier files could delay reconciliation?,"[PREVIOUS]
A concern was raised.
[CURRENT]
Could late supplier files could delay reconciliation?
[NEXT]
The team did not confirm that exposure.",unassigned_proposal,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_19,discourse_hard_001_inventory,test,I might reconcile the warehouse count if I have time.,"[PREVIOUS]
Capacity is uncertain.
[CURRENT]
I might reconcile the warehouse count if I have time.
[NEXT]
Treat that as an idea, not an action.",hypothetical,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_20,discourse_hard_001_inventory,test,Can everyone see the small control in the corner?,"[PREVIOUS]
The screen is shared.
[CURRENT]
Can everyone see the small control in the corner?
[NEXT]
There it is.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_21,discourse_hard_001_inventory,test,Good.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Good.
[NEXT]
Let's continue.",administrative,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_22,discourse_hard_001_inventory,test,Mm-hmm.,"[PREVIOUS]
The speaker finished.
[CURRENT]
Mm-hmm.
[NEXT]
Next point.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_23,discourse_hard_001_inventory,test,Before Friday.,"[PREVIOUS]
Marta accepted the task.
[CURRENT]
Before Friday.
[NEXT]
That timing works.",temporal_attachment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_24,discourse_hard_001_inventory,test,And I'll still send you a reminder at five minutes.,"[PREVIOUS]
Marta is already responsible for reconcile the warehouse count and for cueing the lead.
[CURRENT]
And I'll still send you a reminder at five minutes.
[NEXT]
That reminder is part of the same responsibility.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_25,discourse_hard_001_inventory,test,I'll also give you a private timing cue.,"[PREVIOUS]
The main action is for Marta to reconcile the warehouse count.
[CURRENT]
I'll also give you a private timing cue.
[NEXT]
Keep it within the existing action rather than creating another item.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_26,discourse_hard_001_inventory,test,Keep an eye on that exposure.,"[PREVIOUS]
The risk is that late supplier files could delay reconciliation.
[CURRENT]
Keep an eye on that exposure.
[NEXT]
Add it to the risk register.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_27,discourse_hard_001_inventory,test,Risk: late supplier files could delay reconciliation.,"[PREVIOUS]
We reviewed current exposure.
[CURRENT]
Risk: late supplier files could delay reconciliation.
[NEXT]
It remains open and should be recorded.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_28,discourse_hard_001_inventory,test,"The inventory variation is a watch item, with nothing to do today.","[PREVIOUS]
This is not a task.
[CURRENT]
The inventory variation is a watch item, with nothing to do today.
[NEXT]
Continue normal monitoring.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_29,discourse_hard_001_inventory,test,"It is worth noting, but there is no separate action.","[PREVIOUS]
The exposure remains within tolerance.
[CURRENT]
It is worth noting, but there is no separate action.
[NEXT]
Monitoring continues.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_30,discourse_hard_001_inventory,test,It's documented and justified.,"[PREVIOUS]
The evidence is complete.
[CURRENT]
It's documented and justified.
[NEXT]
Move to the next topic.",supporting_detail,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_31,discourse_hard_001_inventory,test,That's confirmed; the paperwork is signed.,"[PREVIOUS]
The group already agreed.
[CURRENT]
That's confirmed; the paperwork is signed.
[NEXT]
Nothing remains open.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_32,discourse_hard_001_inventory,test,"No, that was not assigned.","[PREVIOUS]
Someone suggested that Marta might reconcile the warehouse count.
[CURRENT]
No, that was not assigned.
[NEXT]
Do not record an action.",state_modifier,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_001_33,discourse_hard_001_inventory,test,The inventory work remains in progress.,"[PREVIOUS]
The current topic is background only.
[CURRENT]
The inventory work remains in progress.
[NEXT]
No commitment was made.",context_only,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_01,discourse_hard_002_mobile_release,validation,Elliot: I'll patch the mobile login redirect.,"[PREVIOUS]
We need an owner.
[CURRENT]
Elliot: I'll patch the mobile login redirect.
[NEXT]
Can you finish by today?",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_02,discourse_hard_002_mobile_release,validation,"Yes, I'll take it.","[PREVIOUS]
Could you patch the mobile login redirect?
[CURRENT]
Yes, I'll take it.
[NEXT]
By today, please.",canonical_commitment,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_03,discourse_hard_002_mobile_release,validation,Action: Elliot will patch the mobile login redirect by today.,"[PREVIOUS]
Elliot accepted the work.
[CURRENT]
Action: Elliot will patch the mobile login redirect by today.
[NEXT]
Next item.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_04,discourse_hard_002_mobile_release,validation,Agreed.,"[PREVIOUS]
The proposal is to hold the release until smoke testing passes.
[CURRENT]
Agreed.
[NEXT]
That settles the approach.",acceptance,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_05,discourse_hard_002_mobile_release,validation,Decision: we will hold the release until smoke testing passes.,"[PREVIOUS]
We need a final position.
[CURRENT]
Decision: we will hold the release until smoke testing passes.
[NEXT]
The matter is closed.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_06,discourse_hard_002_mobile_release,validation,Decision: no additional mobile release testing is required.,"[PREVIOUS]
Should we commission another review cycle?
[CURRENT]
Decision: no additional mobile release testing is required.
[NEXT]
The existing evidence is sufficient.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_07,discourse_hard_002_mobile_release,validation,We will not carry out another round of testing.,"[PREVIOUS]
A further verification round was proposed.
[CURRENT]
We will not carry out another round of testing.
[NEXT]
The group agreed that it would add no value.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_08,discourse_hard_002_mobile_release,validation,No further testing is required.,"[PREVIOUS]
The team asked whether more checking was needed.
[CURRENT]
No further testing is required.
[NEXT]
That is the settled decision.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_09,discourse_hard_002_mobile_release,validation,The group formally approved the decision to hold the release until smoke testing passes.,"[PREVIOUS]
We discussed whether to hold the release until smoke testing passes.
[CURRENT]
The group formally approved the decision to hold the release until smoke testing passes.
[NEXT]
Record that in the minutes.",canonical_assertion,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_10,discourse_hard_002_mobile_release,validation,"To recap, we agreed to hold the release until smoke testing passes, noted that the redirect defect could block customer access, and assigned Elliot to patch the mobile login redirect.","[PREVIOUS]
Several items were resolved.
[CURRENT]
To recap, we agreed to hold the release until smoke testing passes, noted that the redirect defect could block customer access, and assigned Elliot to patch the mobile login redirect.
[NEXT]
There is nothing else to add.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_11,discourse_hard_002_mobile_release,validation,"We approved the mobile release approach, accepted the delivery exposure, and confirmed the supplier choice.","[PREVIOUS]
Let's summarise everything.
[CURRENT]
We approved the mobile release approach, accepted the delivery exposure, and confirmed the supplier choice.
[NEXT]
No new decision is being made in this recap.",multi_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_12,discourse_hard_002_mobile_release,validation,"Yes, that's the decision.","[PREVIOUS]
The decision was to hold the release until smoke testing passes.
[CURRENT]
Yes, that's the decision.
[NEXT]
Next topic.",single_item_recap,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
disc_h_002_13,discourse_hard_002_mobile_release,validation,We approved the choice to hold the release until smoke testing passes last month.,"[PREVIOUS]
This was resolved before today's meeting.
[CURRENT]
We approved the choice to hold the release until smoke testing passes last month.
[NEXT]
The paperwork is already complete.",completed_history,ai_generated_event_level_hard_contrasts_v1,assistant_reviewed_candidate
