row_id,text,current_text,context_text,speech_act,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,canonical_group_id,gold_include,previous_text,next_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,gold_section,evidence_type,action_state,signals
ctx_014_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that two unqualified opportunities may distort the forecast.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,analytics,context_014_analytics,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that two unqualified opportunities may distort the forecast.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_014_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,analytics,context_014_analytics,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_014_16,The analytics work remains in progress.,The analytics work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The analytics work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,analytics,context_014_analytics,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
ctx_015_01,I'll upload the signed corrective-action response.,I'll upload the signed corrective-action response.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll upload the signed corrective-action response.
[NEXT]
Can it be done by close tomorrow?",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_015,True,We need someone to handle this.,Can it be done by close tomorrow?,active,needs_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_015_02,Before close tomorrow.,Before close tomorrow.,"[PREVIOUS]
I'll upload the signed corrective-action response.
[CURRENT]
Before close tomorrow.
[NEXT]
Yes, that works.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_015,True,I'll upload the signed corrective-action response.,"Yes, that works.",none,needs_previous,context_only,deadline_previous,action,action_commitment,not_action,deadline_or_sequence
ctx_015_03,"Yes, I'll take that.","Yes, I'll take that.","[PREVIOUS]
Could you upload the signed corrective-action response?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by close tomorrow.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_015,True,Could you upload the signed corrective-action response?,Please finish by close tomorrow.,active,accepts_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_015_04,Priya will upload the signed corrective-action response by close tomorrow.,Priya will upload the signed corrective-action response by close tomorrow.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Priya will upload the signed corrective-action response by close tomorrow.
[NEXT]
Let's move on.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_015,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_015_05,I completed the work to upload the signed corrective-action response yesterday.,I completed the work to upload the signed corrective-action response yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to upload the signed corrective-action response yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_015_06,I might upload the signed corrective-action response if capacity allows.,I might upload the signed corrective-action response if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might upload the signed corrective-action response if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_015_07,"Actually, another owner will upload the signed corrective-action response instead.","Actually, another owner will upload the signed corrective-action response instead.","[PREVIOUS]
Priya will upload the signed corrective-action response.
[CURRENT]
Actually, another owner will upload the signed corrective-action response instead.
[NEXT]
Use the new owner.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_015,True,Priya will upload the signed corrective-action response.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_015_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please upload the signed corrective-action response.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please upload the signed corrective-action response.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_015_09,We agreed to retain the supplier on the approved list.,We agreed to retain the supplier on the approved list.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to retain the supplier on the approved list.
[NEXT]
That is the final position.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_015,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_015_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to retain the supplier on the approved list.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_015,True,The proposal is to retain the supplier on the approved list.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_015_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to retain the supplier on the approved list.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_015,True,We agreed to retain the supplier on the approved list.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_015_12,The team identified that an overdue corrective action could affect supplier approval.,The team identified that an overdue corrective action could affect supplier approval.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that an overdue corrective action could affect supplier approval.
[NEXT]
The exposure remains open.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_015,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_015_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that an overdue corrective action could affect supplier approval.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_015,True,The risk is that an overdue corrective action could affect supplier approval.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_015_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that an overdue corrective action could affect supplier approval.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,quality,context_015_quality,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that an overdue corrective action could affect supplier approval.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
