row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,previous_text,current_text,next_text,context_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,canonical_group_id,gold_include,gold_section
csa_0078,"Could Theo circulate the revised department forecast by before lunch? Theo: Yes, I'll take that.",request_acceptance_thread,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Could Theo circulate the revised department forecast by before lunch? Theo: Yes, I'll take that.",,"[PREVIOUS]

[CURRENT]
Could Theo circulate the revised department forecast by before lunch? Theo: Yes, I'll take that.
[NEXT]
",,,,,,,
csa_0079,"Lead: Can you circulate the revised department forecast?
Theo: Yes.
Lead: Can you finish by before lunch?
Theo: That works.",distributed_request_acceptance,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Lead: Can you circulate the revised department forecast?
Theo: Yes.
Lead: Can you finish by before lunch?
Theo: That works.",,"[PREVIOUS]

[CURRENT]
Lead: Can you circulate the revised department forecast?
Theo: Yes.
Lead: Can you finish by before lunch?
Theo: That works.
[NEXT]
",,,,,,,
csa_0080,Theo to circulate the revised department forecast; due before lunch.,minutes_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Theo to circulate the revised department forecast; due before lunch.,,"[PREVIOUS]

[CURRENT]
Theo to circulate the revised department forecast; due before lunch.
[NEXT]
",,,,,,,
csa_0081,"Actions recap: Theo, you're taking the item to circulate the revised department forecast. Theo: Correct, by before lunch.",recap_assignment,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Actions recap: Theo, you're taking the item to circulate the revised department forecast. Theo: Correct, by before lunch.",,"[PREVIOUS]

[CURRENT]
Actions recap: Theo, you're taking the item to circulate the revised department forecast. Theo: Correct, by before lunch.
[NEXT]
",,,,,,,
csa_0082,We need someone to circulate the revised department forecast. Theo: Leave that with me; before lunch is fine.,contextual_volunteer,action_commitment,confirmed_action,named_owner|explicit_commitment_verb|deliverable_object|deadline_or_sequence,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,We need someone to circulate the revised department forecast. Theo: Leave that with me; before lunch is fine.,,"[PREVIOUS]

[CURRENT]
We need someone to circulate the revised department forecast. Theo: Leave that with me; before lunch is fine.
[NEXT]
",,,,,,,
csa_0083,"We need to circulate the revised department forecast, but nobody accepted ownership or timing.",ownerless_need,discussion_topic,possible_action,explicit_commitment_verb|deliverable_object,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,"We need to circulate the revised department forecast, but nobody accepted ownership or timing.",,"[PREVIOUS]

[CURRENT]
We need to circulate the revised department forecast, but nobody accepted ownership or timing.
[NEXT]
",,,,,,,
csa_0084,It would help to circulate the revised department forecast. The group moved on without assigning it.,unassigned_suggestion,discussion_topic,possible_action,deliverable_object,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,medium,Label and negative-state relationship checked against canonical staged semantics.,,It would help to circulate the revised department forecast. The group moved on without assigning it.,,"[PREVIOUS]

[CURRENT]
It would help to circulate the revised department forecast. The group moved on without assigning it.
[NEXT]
",,,,,,,
csa_0085,"Perhaps Theo could circulate the revised department forecast if there is time, but this was not agreed.",hypothetical,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Perhaps Theo could circulate the revised department forecast if there is time, but this was not agreed.",,"[PREVIOUS]

[CURRENT]
Perhaps Theo could circulate the revised department forecast if there is time, but this was not agreed.
[NEXT]
",,,,,,,
csa_0086,"Theo: I might circulate the revised department forecast, depending on capacity. Lead: Treat that as an idea, not an action.",explicitly_uncommitted,discussion_topic,not_action,named_owner|deliverable_object|hypothetical_language,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Theo: I might circulate the revised department forecast, depending on capacity. Lead: Treat that as an idea, not an action.",,"[PREVIOUS]

[CURRENT]
Theo: I might circulate the revised department forecast, depending on capacity. Lead: Treat that as an idea, not an action.
[NEXT]
",,,,,,,
csa_0087,Theo already completed the work to circulate the revised department forecast yesterday.,completed_history,background_context,completed_history,named_owner|deliverable_object|completed_tense,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Theo already completed the work to circulate the revised department forecast yesterday.,,"[PREVIOUS]

[CURRENT]
Theo already completed the work to circulate the revised department forecast yesterday.
[NEXT]
",,,,,,,
csa_0088,Lead: Theo should circulate the revised department forecast. Theo: That's already done; it closed yesterday.,completed_correction,background_context,completed_history,named_owner|deliverable_object|completed_tense,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Lead: Theo should circulate the revised department forecast. Theo: That's already done; it closed yesterday.,,"[PREVIOUS]

[CURRENT]
Lead: Theo should circulate the revised department forecast. Theo: That's already done; it closed yesterday.
[NEXT]
",,,,,,,
csa_0089,Do not circulate the revised department forecast; that proposed action has been cancelled.,rejection,decision_agreement,not_action,deliverable_object|decision_language,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Do not circulate the revised department forecast; that proposed action has been cancelled.,,"[PREVIOUS]

[CURRENT]
Do not circulate the revised department forecast; that proposed action has been cancelled.
[NEXT]
",,,,,,,
csa_0090,Earlier we asked Theo to circulate the revised department forecast. That assignment is withdrawn and must not remain open.,superseded_action,decision_agreement,not_action,named_owner|deliverable_object|decision_language,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,Earlier we asked Theo to circulate the revised department forecast. That assignment is withdrawn and must not remain open.,,"[PREVIOUS]

[CURRENT]
Earlier we asked Theo to circulate the revised department forecast. That assignment is withdrawn and must not remain open.
[NEXT]
",,,,,,,
csa_0091,The team agreed to defer the contractor extension.,decision,decision_agreement,not_action,decision_language|deliverable_object,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,The team agreed to defer the contractor extension.,,"[PREVIOUS]

[CURRENT]
The team agreed to defer the contractor extension.
[NEXT]
",,,,,,,
csa_0092,"Option A was discussed, but the final position is to defer the contractor extension.",decision_after_alternative,decision_agreement,not_action,decision_language|deliverable_object,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Option A was discussed, but the final position is to defer the contractor extension.",,"[PREVIOUS]

[CURRENT]
Option A was discussed, but the final position is to defer the contractor extension.
[NEXT]
",,,,,,,
csa_0093,"Lead: Shall we defer the contractor extension?
Team: Agreed. That's the approach we will use.",proposal_acceptance_decision,decision_agreement,not_action,decision_language|deliverable_object,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"Lead: Shall we defer the contractor extension?
Team: Agreed. That's the approach we will use.",,"[PREVIOUS]

[CURRENT]
Lead: Shall we defer the contractor extension?
Team: Agreed. That's the approach we will use.
[NEXT]
",,,,,,,
csa_0094,"One option would be to defer the contractor extension, although no decision was made.",unconfirmed_option,discussion_topic,not_action,hypothetical_language|deliverable_object,budget,speech_act_004_budget,train,ai_authored_speech_act_contrast_v1,assistant_reviewed_candidate,high,Label and negative-state relationship checked against canonical staged semantics.,,"One option would be to defer the contractor extension, although no decision was made.",,"[PREVIOUS]

[CURRENT]
One option would be to defer the contractor extension, although no decision was made.
[NEXT]
",,,,,,,
